01/01/2022,0.61433,0.630527,0.613931,0.627773,854645417
02/01/2022,0.627751,0.638183,0.62015,0.635368,838684463
03/01/2022,0.635361,0.635361,0.611468,0.617752,1059868950
04/01/2022,0.617727,0.623939,0.606146,0.609523,1119069686
05/01/2022,0.609554,0.617548,0.540577,0.571286,1661965081
06/01/2022,0.571244,0.583115,0.550827,0.577359,1599798123
07/01/2022,0.577303,0.577303,0.542347,0.561291,1713590318
08/01/2022,0.561314,0.570124,0.535602,0.550235,1318828809
09/01/2022,0.550269,0.563948,0.545707,0.555125,870024339
10/01/2022,0.555069,0.558424,0.520847,0.544439,1483121643
11/01/2022,0.544455,0.567245,0.539636,0.565212,1391744673
12/01/2022,0.565251,0.58792,0.557356,0.583346,1441714736
13/01/2022,0.583278,0.584151,0.55661,0.560276,1151178392
14/01/2022,0.560297,0.575418,0.550536,0.56613,1152380571
15/01/2022,0.566139,0.576845,0.563682,0.571404,752539654
16/01/2022,0.57132,0.573261,0.563748,0.569706,735086370
17/01/2022,0.569739,0.570824,0.551461,0.558883,1030541583
18/01/2022,0.558903,0.562491,0.544213,0.553399,1110332769
19/01/2022,0.553387,0.554035,0.534334,0.543552,1062583253
20/01/2022,0.543535,0.557663,0.529093,0.529107,920413740
21/01/2022,0.529246,0.535954,0.459703,0.468955,2324169687
22/01/2022,0.469153,0.480798,0.412659,0.439673,2665780022
23/01/2022,0.439784,0.467777,0.438038,0.46385,1366220535
24/01/2022,0.46386,0.46386,0.414215,0.453825,2046183082
25/01/2022,0.453829,0.459897,0.437647,0.457127,1281395094
26/01/2022,0.457113,0.483136,0.452147,0.461917,1709424484
27/01/2022,0.461823,0.463261,0.442051,0.454737,1184808321
28/01/2022,0.454624,0.457188,0.44364,0.456928,983219929
29/01/2022,0.456912,0.465055,0.455246,0.460228,715290366
30/01/2022,0.46028,0.464396,0.447629,0.450043,649776454
31/01/2022,0.449955,0.462825,0.434628,0.46051,942025811
01/02/2022,0.460404,0.466036,0.456121,0.465249,874722527
02/02/2022,0.465254,0.464336,0.441428,0.443448,871981600
03/02/2022,0.443398,0.446892,0.43682,0.446892,766502404
04/02/2022,0.446845,0.485195,0.444898,0.484478,1139904215
05/02/2022,0.484444,0.505017,0.481812,0.492788,1300350633
06/02/2022,0.492788,0.506258,0.489257,0.505172,809238623
07/02/2022,0.505131,0.616404,0.498417,0.611516,3100655202
08/02/2022,0.611929,0.673715,0.595049,0.64825,4546628372
09/02/2022,0.647749,0.671542,0.624939,0.643358,2778684888
10/02/2022,0.643541,0.659666,0.612513,0.612589,2609008644
11/02/2022,0.612538,0.612538,0.555869,0.560213,2465828317
12/02/2022,0.56023,0.625609,0.554905,0.606384,2549129956
13/02/2022,0.606255,0.622525,0.587117,0.597153,1845536880
14/02/2022,0.596858,0.597356,0.579,0.592822,1774510640
15/02/2022,0.592843,0.632093,0.589801,0.629485,1661507090
16/02/2022,0.629518,0.629518,0.600118,0.617786,1594104093
17/02/2022,0.617549,0.621442,0.556822,0.563487,2055142825
18/02/2022,0.56357,0.590183,0.559552,0.578107,2142894557
19/02/2022,0.578088,0.625131,0.569103,0.605059,2446222433
20/02/2022,0.605065,0.605164,0.566374,0.572638,2238058868
21/02/2022,0.572538,0.586811,0.516441,0.51744,2633681827
22/02/2022,0.517342,0.533623,0.499659,0.531946,2604850272
23/02/2022,0.53196,0.543903,0.514068,0.515869,1986104268
24/02/2022,0.515746,0.532187,0.465209,0.520709,3849049184
25/02/2022,0.520699,0.573487,0.512467,0.573487,2581176498
26/02/2022,0.573295,0.58787,0.554649,0.560114,2276110290
27/02/2022,0.560109,0.570482,0.533088,0.539923,2043909020
28/02/2022,0.539877,0.587612,0.533456,0.582655,2275298063
01/03/2022,0.582674,0.597754,0.567858,0.588544,2157959432
02/03/2022,0.588555,0.588566,0.570086,0.573649,1792278545
03/03/2022,0.573676,0.585019,0.55475,0.563411,1657621099
04/03/2022,0.563494,0.564792,0.533099,0.538781,1784013822
05/03/2022,0.53887,0.579161,0.534855,0.570705,1737177592
06/03/2022,0.570723,0.573339,0.54932,0.549506,1409572709
07/03/2022,0.549519,0.569663,0.541731,0.551551,2226850675
08/03/2022,0.551508,0.555668,0.546627,0.550422,1456111511
09/03/2022,0.550444,0.585141,0.550444,0.581905,1826764636
10/03/2022,0.581746,0.588863,0.551971,0.56284,1846155706
11/03/2022,0.562871,0.61997,0.558019,0.615657,2669622408
12/03/2022,0.615714,0.648819,0.599807,0.60328,2861010529
13/03/2022,0.603242,0.616353,0.58159,0.583429,1640913411
14/03/2022,0.583448,0.596541,0.577051,0.595442,1700486343
15/03/2022,0.595428,0.596205,0.572358,0.587832,1403055606
16/03/2022,0.587805,0.603937,0.581668,0.603879,1887580729
17/03/2022,0.603801,0.608846,0.595864,0.603032,1415071135
18/03/2022,0.602992,0.606836,0.593721,0.605619,1404099584
19/03/2022,0.605513,0.626078,0.602085,0.621632,1552533165
20/03/2022,0.621637,0.622725,0.605606,0.612573,1162344693
21/03/2022,0.612453,0.646706,0.601756,0.636448,1887197536
22/03/2022,0.636359,0.657269,0.62606,0.631003,1786935765
23/03/2022,0.63103,0.636227,0.619171,0.634492,1572343143
24/03/2022,0.63447,0.644471,0.628886,0.63889,1727248963
25/03/2022,0.638889,0.638515,0.624044,0.62557,1213085325
26/03/2022,0.62559,0.63253,0.623446,0.631342,800894429
27/03/2022,0.631374,0.650981,0.629497,0.650827,1142571820
28/03/2022,0.650877,0.693383,0.649164,0.65904,2447028991
29/03/2022,0.658876,0.67497,0.647457,0.655314,1619205588
30/03/2022,0.655269,0.663591,0.648748,0.65523,1394983836
31/03/2022,0.65528,0.663164,0.611856,0.619616,1986638315
01/04/2022,0.619726,0.635721,0.617394,0.631193,1595168511
02/04/2022,0.631189,0.64703,0.628944,0.629013,1238497528
03/04/2022,0.628991,0.648973,0.623177,0.643245,1029006478
04/04/2022,0.643225,0.643246,0.619,0.630876,1430724086
05/04/2022,0.630858,0.634708,0.624702,0.625258,1184309965
06/04/2022,0.625247,0.626227,0.582498,0.58252,1933633399
07/04/2022,0.582556,0.60399,0.579732,0.60295,1246288380
08/04/2022,0.602947,0.606827,0.576042,0.578468,1291882117
09/04/2022,0.578456,0.587678,0.578456,0.585778,773514070
10/04/2022,0.585792,0.592551,0.579162,0.580671,803482246
11/04/2022,0.580524,0.580524,0.526256,0.533695,1818112161
12/04/2022,0.533807,0.554993,0.533938,0.551147,1530528231
13/04/2022,0.551068,0.552391,0.541528,0.551766,1279737930
14/04/2022,0.551681,0.56355,0.543268,0.55623,1313616404
15/04/2022,0.556212,0.607186,0.556075,0.601589,2218270506
